vendor;nomor_kontainer;size;group;tanggal_awal;tanggal_akhir;periode;masa;tarif;dpp;dpp_nilai_lain;ppn;pph;grand_total;status;computed_periode
ZONA;GVCU2190099;20;TK125010000018;24/01/2025;09/07/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;GVCU2190099;20;TK125010000018;24/01/2025;09/07/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;GVCU2190099;20;TK125010000018;24/01/2025;09/07/2025;3;24 maret 2025 - 23 april 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;GVCU2190099;20;TK125010000018;24/01/2025;09/07/2025;4;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;GVCU2190099;20;TK125010000018;24/01/2025;09/07/2025;5;24 mei 2025 - 23 juni 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;GVCU2190099;20;TK125010000018;24/01/2025;09/07/2025;6;24 juni 2025 - 9 juli 2025;Harian;360352;330323;39639;7207;392784;;6
ZONA;ZONA2211855;20;TK125010000018;24/01/2025;07/04/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA2211855;20;TK125010000018;24/01/2025;07/04/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA2211855;20;TK125010000018;24/01/2025;07/04/2025;3;24 maret 2025 - 7 april 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;HMCU3062032;20;TK125010000018;24/01/2025;08/04/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;HMCU3062032;20;TK125010000018;24/01/2025;08/04/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;HMCU3062032;20;TK125010000018;24/01/2025;08/04/2025;3;24 maret 2025 - 8 april 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;TGHU3814501;20;TK125010000018;24/01/2025;08/04/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU3814501;20;TK125010000018;24/01/2025;08/04/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU3814501;20;TK125010000018;24/01/2025;08/04/2025;3;24 maret 2025 - 8 april 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;TGHU1518584;20;TK125010000018;24/01/2025;25/05/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU1518584;20;TK125010000018;24/01/2025;25/05/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU1518584;20;TK125010000018;24/01/2025;25/05/2025;3;24 maret 2025 - 23 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU1518584;20;TK125010000018;24/01/2025;25/05/2025;4;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU1518584;20;TK125010000018;24/01/2025;25/05/2025;5;24 mei 2025 - 25 mei 2025;Harian;45044;41290;4955;901;49098;;5
ZONA;CAIU8171172;20;TK125010000018;24/01/2025;07/04/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CAIU8171172;20;TK125010000018;24/01/2025;07/04/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CAIU8171172;20;TK125010000018;24/01/2025;07/04/2025;3;24 maret 2025 - 7 april 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;ZONA2938308;20;TK125010000019;25/01/2025;23/05/2025;1;25 januari 2025 - 24 februari 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;ZONA2938308;20;TK125010000019;25/01/2025;23/05/2025;2;25 februari 2025 - 24 maret 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;ZONA2938308;20;TK125010000019;25/01/2025;23/05/2025;3;25 maret 2025 - 24 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;ZONA2938308;20;TK125010000019;25/01/2025;23/05/2025;4;25 april 2025 - 23 mei 2025;Harian;653138;598710;71845;13063;711920;;4
ZONA;ZONA2218192;20;TK125010000019;25/01/2025;25/05/2025;1;25 januari 2025 - 24 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ZONA2218192;20;TK125010000019;25/01/2025;25/05/2025;2;25 februari 2025 - 24 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ZONA2218192;20;TK125010000019;25/01/2025;25/05/2025;3;25 maret 2025 - 24 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ZONA2218192;20;TK125010000019;25/01/2025;25/05/2025;4;25 april 2025 - 24 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ZONA2218192;20;TK125010000019;25/01/2025;25/05/2025;5;25 mei 2025 - 25 mei 2025;Harian;22522;20645;2477;450;24549;;5
ZONA;ZONA6950241;20;TK125010000019;25/01/2025;07/04/2025;1;25 januari 2025 - 24 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA6950241;20;TK125010000019;25/01/2025;07/04/2025;2;25 februari 2025 - 24 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA6950241;20;TK125010000019;25/01/2025;07/04/2025;3;25 maret 2025 - 7 april 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;OOLU1585181;20;TK125020000020;13/02/2025;04/06/2025;1;13 februari 2025 - 12 maret 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;OOLU1585181;20;TK125020000020;13/02/2025;04/06/2025;2;13 maret 2025 - 12 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;OOLU1585181;20;TK125020000020;13/02/2025;04/06/2025;3;13 april 2025 - 12 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;OOLU1585181;20;TK125020000020;13/02/2025;04/06/2025;4;13 mei 2025 - 4 juni 2025;Harian;518006;474839;56981;10360;564627;;4
ZONA;OOLU1192163;20;TK125020000020;13/02/2025;20/06/2025;1;13 februari 2025 - 12 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;OOLU1192163;20;TK125020000020;13/02/2025;20/06/2025;2;13 maret 2025 - 12 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;OOLU1192163;20;TK125020000020;13/02/2025;20/06/2025;3;13 april 2025 - 12 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;OOLU1192163;20;TK125020000020;13/02/2025;20/06/2025;4;13 mei 2025 - 12 juni 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;OOLU1192163;20;TK125020000020;13/02/2025;20/06/2025;5;13 juni 2025 - 20 juni 2025;Harian;180176;165161;19819;3604;196392;;5
ZONA;ECMU1819649;20;TK125020000020;13/02/2025;09/07/2025;1;13 februari 2025 - 12 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ECMU1819649;20;TK125020000020;13/02/2025;09/07/2025;2;13 maret 2025 - 12 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ECMU1819649;20;TK125020000020;13/02/2025;09/07/2025;3;13 april 2025 - 12 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ECMU1819649;20;TK125020000020;13/02/2025;09/07/2025;4;13 mei 2025 - 12 juni 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;ECMU1819649;20;TK125020000020;13/02/2025;09/07/2025;5;13 juni 2025 - 9 juli 2025;Harian;608094;557420;66890;12162;662822;;5
ZONA;BPLU1210002;40;TK125020000021;20/02/2025;;1;20 februari 2025 - 19 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;BPLU1210002;40;TK125020000021;20/02/2025;;2;20 maret 2025 - 19 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;BPLU1210002;40;TK125020000021;20/02/2025;;3;20 april 2025 - 19 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;BPLU1210002;40;TK125020000021;20/02/2025;;4;20 mei 2025 - 19 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;BPLU1210002;40;TK125020000021;20/02/2025;;5;20 juni 2025 - 19 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;BPLU1210002;40;TK125020000021;20/02/2025;;6;20 juli 2025 - 19 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;BPLU1210002;40;TK125020000021;20/02/2025;;7;20 agustus 2025 - 19 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;DFSU6225950;40;TK125020000021;20/02/2025;25/07/2025;1;20 februari 2025 - 19 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;DFSU6225950;40;TK125020000021;20/02/2025;25/07/2025;2;20 maret 2025 - 19 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;DFSU6225950;40;TK125020000021;20/02/2025;25/07/2025;3;20 april 2025 - 19 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;DFSU6225950;40;TK125020000021;20/02/2025;25/07/2025;4;20 mei 2025 - 19 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;DFSU6225950;40;TK125020000021;20/02/2025;25/07/2025;5;20 juni 2025 - 19 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;DFSU6225950;40;TK125020000021;20/02/2025;25/07/2025;6;20 juli 2025 - 25 juli 2025;Harian;252252;231231;27748;5045;274955;;6
ZONA;MEDU8269787;40;TK125020000021;20/02/2025;01/07/2025;1;20 februari 2025 - 19 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8269787;40;TK125020000021;20/02/2025;01/07/2025;2;20 maret 2025 - 19 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8269787;40;TK125020000021;20/02/2025;01/07/2025;3;20 april 2025 - 19 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8269787;40;TK125020000021;20/02/2025;01/07/2025;4;20 mei 2025 - 19 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8269787;40;TK125020000021;20/02/2025;01/07/2025;5;20 juni 2025 - 1 juli 2025;Harian;504504;462462;55495;10090;549909;;5
ZONA;KKFU7120388;40;TK125020000022;21/02/2025;25/07/2025;1;21 februari 2025 - 20 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;KKFU7120388;40;TK125020000022;21/02/2025;25/07/2025;2;21 maret 2025 - 20 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;KKFU7120388;40;TK125020000022;21/02/2025;25/07/2025;3;21 april 2025 - 20 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;KKFU7120388;40;TK125020000022;21/02/2025;25/07/2025;4;21 mei 2025 - 20 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;KKFU7120388;40;TK125020000022;21/02/2025;25/07/2025;5;21 juni 2025 - 20 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;KKFU7120388;40;TK125020000022;21/02/2025;25/07/2025;6;21 juli 2025 - 25 juli 2025;Harian;210210;192692;23123;4204;229129;;6
ZONA;GESU5508370;40;TK125020000023;24/02/2025;;1;24 februari 2025 - 23 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;GESU5508370;40;TK125020000023;24/02/2025;;2;24 maret 2025 - 23 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;GESU5508370;40;TK125020000023;24/02/2025;;3;24 april 2025 - 23 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;GESU5508370;40;TK125020000023;24/02/2025;;4;24 mei 2025 - 23 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;GESU5508370;40;TK125020000023;24/02/2025;;5;24 juni 2025 - 23 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;GESU5508370;40;TK125020000023;24/02/2025;;6;24 juli 2025 - 23 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;GESU5508370;40;TK125020000023;24/02/2025;;7;24 agustus 2025 - 23 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;7
ZONA;MSCU9903797;40;TK125020000023;24/02/2025;01/07/2025;1;24 februari 2025 - 23 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU9903797;40;TK125020000023;24/02/2025;01/07/2025;2;24 maret 2025 - 23 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU9903797;40;TK125020000023;24/02/2025;01/07/2025;3;24 april 2025 - 23 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU9903797;40;TK125020000023;24/02/2025;01/07/2025;4;24 mei 2025 - 23 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU9903797;40;TK125020000023;24/02/2025;01/07/2025;5;24 juni 2025 - 1 juli 2025;Harian;336336;308308;36997;6727;366606;;5
ZONA;PKEU5033970;40;TK125020000024;22/02/2025;20/06/2025;1;22 februari 2025 - 21 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;PKEU5033970;40;TK125020000024;22/02/2025;20/06/2025;2;22 maret 2025 - 21 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;PKEU5033970;40;TK125020000024;22/02/2025;20/06/2025;3;22 april 2025 - 21 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;PKEU5033970;40;TK125020000024;22/02/2025;20/06/2025;4;22 mei 2025 - 20 juni 2025;Harian;1261260;1156155;138739;25225;1374773;;4
ZONA;INKU6744298;40;TK125020000025;25/02/2025;23/06/2025;1;25 februari 2025 - 24 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;INKU6744298;40;TK125020000025;25/02/2025;23/06/2025;2;25 maret 2025 - 24 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;INKU6744298;40;TK125020000025;25/02/2025;23/06/2025;3;25 april 2025 - 24 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;INKU6744298;40;TK125020000025;25/02/2025;23/06/2025;4;25 mei 2025 - 23 juni 2025;Harian;1261260;1156155;138739;25225;1374773;;4
ZONA;GATU8503607;40;TK125020000026;28/02/2025;23/07/2025;1;28 februari 2025 - 27 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GATU8503607;40;TK125020000026;28/02/2025;23/07/2025;2;28 maret 2025 - 27 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GATU8503607;40;TK125020000026;28/02/2025;23/07/2025;3;28 april 2025 - 27 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GATU8503607;40;TK125020000026;28/02/2025;23/07/2025;4;28 mei 2025 - 27 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GATU8503607;40;TK125020000026;28/02/2025;23/07/2025;5;28 juni 2025 - 23 juli 2025;Harian;1093092;1002001;120240;21862;1191470;;5
ZONA;CMAU5070113;40;TK125030000027;01/03/2025;25/07/2025;1;1 maret 2025 - 31 maret 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CMAU5070113;40;TK125030000027;01/03/2025;25/07/2025;2;1 april 2025 - 30 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CMAU5070113;40;TK125030000027;01/03/2025;25/07/2025;3;1 mei 2025 - 31 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CMAU5070113;40;TK125030000027;01/03/2025;25/07/2025;4;1 juni 2025 - 30 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CMAU5070113;40;TK125030000027;01/03/2025;25/07/2025;5;1 juli 2025 - 25 juli 2025;Harian;1051050;963462;115616;21021;1145644;;5
ZONA;CAXU9096769;40;TK125030000028;10/03/2025;25/06/2025;1;10 maret 2025 - 9 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;CAXU9096769;40;TK125030000028;10/03/2025;25/06/2025;2;10 april 2025 - 9 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;CAXU9096769;40;TK125030000028;10/03/2025;25/06/2025;3;10 mei 2025 - 9 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;CAXU9096769;40;TK125030000028;10/03/2025;25/06/2025;4;10 juni 2025 - 25 juni 2025;Harian;672672;616616;73994;13453;733212;;4
ZONA;IFLU2990380;20;TK125030000029;11/03/2025;26/05/2025;1;11 maret 2025 - 10 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;IFLU2990380;20;TK125030000029;11/03/2025;26/05/2025;2;11 april 2025 - 10 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;IFLU2990380;20;TK125030000029;11/03/2025;26/05/2025;3;11 mei 2025 - 26 mei 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;FORU8416289;20;TK125030000029;11/03/2025;03/06/2025;1;11 maret 2025 - 10 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;FORU8416289;20;TK125030000029;11/03/2025;03/06/2025;2;11 april 2025 - 10 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;FORU8416289;20;TK125030000029;11/03/2025;03/06/2025;3;11 mei 2025 - 3 juni 2025;Harian;540528;495484;59458;10811;589176;;3
ZONA;MSKU2218091;20;TK125030000029;11/03/2025;01/07/2025;1;11 maret 2025 - 10 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;MSKU2218091;20;TK125030000029;11/03/2025;01/07/2025;2;11 april 2025 - 10 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;MSKU2218091;20;TK125030000029;11/03/2025;01/07/2025;3;11 mei 2025 - 10 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;MSKU2218091;20;TK125030000029;11/03/2025;01/07/2025;4;11 juni 2025 - 1 juli 2025;Harian;472962;433548;52026;9459;515529;;4
ZONA;TTNU3216943;20;TK125030000029;11/03/2025;17/06/2025;1;11 maret 2025 - 10 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;TTNU3216943;20;TK125030000029;11/03/2025;17/06/2025;2;11 april 2025 - 10 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;TTNU3216943;20;TK125030000029;11/03/2025;17/06/2025;3;11 mei 2025 - 10 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;TTNU3216943;20;TK125030000029;11/03/2025;17/06/2025;4;11 juni 2025 - 17 juni 2025;Harian;157654;144516;17342;3153;171843;;4
ZONA;FORU8480890;20;TK125030000029;11/03/2025;01/06/2025;1;11 maret 2025 - 10 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;FORU8480890;20;TK125030000029;11/03/2025;01/06/2025;2;11 april 2025 - 10 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;FORU8480890;20;TK125030000029;11/03/2025;01/06/2025;3;11 mei 2025 - 1 juni 2025;Harian;495484;454194;54503;9910;540078;;3
ZONA;FORU8487209;20;TK125030000030;12/03/2025;16/07/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;FORU8487209;20;TK125030000030;12/03/2025;16/07/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;FORU8487209;20;TK125030000030;12/03/2025;16/07/2025;3;12 mei 2025 - 11 juni 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;FORU8487209;20;TK125030000030;12/03/2025;16/07/2025;4;12 juni 2025 - 11 juli 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;FORU8487209;20;TK125030000030;12/03/2025;16/07/2025;5;12 juli 2025 - 16 juli 2025;Harian;112610;103226;12387;2252;122745;;5
ZONA;GLDU9368735;20;TK125030000030;12/03/2025;28/05/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;GLDU9368735;20;TK125030000030;12/03/2025;28/05/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;GLDU9368735;20;TK125030000030;12/03/2025;28/05/2025;3;12 mei 2025 - 28 mei 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;CRXU3112086;20;TK125030000030;12/03/2025;02/06/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CRXU3112086;20;TK125030000030;12/03/2025;02/06/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CRXU3112086;20;TK125030000030;12/03/2025;02/06/2025;3;12 mei 2025 - 2 juni 2025;Harian;495484;454194;54503;9910;540078;;3
ZONA;EMCU6089440;20;TK125030000030;12/03/2025;31/05/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6089440;20;TK125030000030;12/03/2025;31/05/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6089440;20;TK125030000030;12/03/2025;31/05/2025;3;12 mei 2025 - 31 mei 2025;Harian;450440;412903;49548;9009;490980;;3
ZONA;TEMU2703522;20;TK125030000030;12/03/2025;17/07/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TEMU2703522;20;TK125030000030;12/03/2025;17/07/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TEMU2703522;20;TK125030000030;12/03/2025;17/07/2025;3;12 mei 2025 - 11 juni 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TEMU2703522;20;TK125030000030;12/03/2025;17/07/2025;4;12 juni 2025 - 11 juli 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TEMU2703522;20;TK125030000030;12/03/2025;17/07/2025;5;12 juli 2025 - 17 juli 2025;Harian;135132;123871;14865;2703;147294;;5
ZONA;TGHU3350078;20;TK125030000030;12/03/2025;16/07/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3350078;20;TK125030000030;12/03/2025;16/07/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3350078;20;TK125030000030;12/03/2025;16/07/2025;3;12 mei 2025 - 11 juni 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3350078;20;TK125030000030;12/03/2025;16/07/2025;4;12 juni 2025 - 11 juli 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;TGHU3350078;20;TK125030000030;12/03/2025;16/07/2025;5;12 juli 2025 - 16 juli 2025;Harian;112610;103226;12387;2252;122745;;5
ZONA;GESU3057370;20;TK125030000030;12/03/2025;24/05/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;GESU3057370;20;TK125030000030;12/03/2025;24/05/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;GESU3057370;20;TK125030000030;12/03/2025;24/05/2025;3;12 mei 2025 - 24 mei 2025;Harian;292786;268387;32206;5856;319137;;3
ZONA;BMOU2484919;20;TK125030000030;12/03/2025;25/05/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;BMOU2484919;20;TK125030000030;12/03/2025;25/05/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;BMOU2484919;20;TK125030000030;12/03/2025;25/05/2025;3;12 mei 2025 - 25 mei 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;GLDU5758437;20;TK125030000030;12/03/2025;07/07/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;GLDU5758437;20;TK125030000030;12/03/2025;07/07/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;GLDU5758437;20;TK125030000030;12/03/2025;07/07/2025;3;12 mei 2025 - 11 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;GLDU5758437;20;TK125030000030;12/03/2025;07/07/2025;4;12 juni 2025 - 7 juli 2025;Harian;585572;536774;64413;11711;638273;;4
ZONA;PONU0231767;20;TK125030000030;12/03/2025;25/05/2025;1;12 maret 2025 - 11 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;PONU0231767;20;TK125030000030;12/03/2025;25/05/2025;2;12 april 2025 - 11 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;PONU0231767;20;TK125030000030;12/03/2025;25/05/2025;3;12 mei 2025 - 25 mei 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;MSCU7196740;40;TK125030000030;12/03/2025;23/07/2025;1;12 maret 2025 - 11 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU7196740;40;TK125030000030;12/03/2025;23/07/2025;2;12 april 2025 - 11 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU7196740;40;TK125030000030;12/03/2025;23/07/2025;3;12 mei 2025 - 11 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU7196740;40;TK125030000030;12/03/2025;23/07/2025;4;12 juni 2025 - 11 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MSCU7196740;40;TK125030000030;12/03/2025;23/07/2025;5;12 juli 2025 - 23 juli 2025;Harian;504504;462462;55495;10090;549909;;5
ZONA;BMOU4402838;40;TK125030000031;13/03/2025;23/07/2025;1;13 maret 2025 - 12 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;BMOU4402838;40;TK125030000031;13/03/2025;23/07/2025;2;13 april 2025 - 12 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;BMOU4402838;40;TK125030000031;13/03/2025;23/07/2025;3;13 mei 2025 - 12 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;BMOU4402838;40;TK125030000031;13/03/2025;23/07/2025;4;13 juni 2025 - 12 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;BMOU4402838;40;TK125030000031;13/03/2025;23/07/2025;5;13 juli 2025 - 23 juli 2025;Harian;462462;423924;50871;9249;504084;;5
ZONA;GLDU7503878;40;TK125030000031;13/03/2025;;1;13 maret 2025 - 12 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;GLDU7503878;40;TK125030000031;13/03/2025;;2;13 april 2025 - 12 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;GLDU7503878;40;TK125030000031;13/03/2025;;3;13 mei 2025 - 12 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;GLDU7503878;40;TK125030000031;13/03/2025;;4;13 juni 2025 - 12 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
