Group;Kontainer;Awal;Akhir;Ukuran; Harga ;Periode;Status;Hari; DPP ;Keterangan; QTY Disc ; adjustment ; Pembulatan ; ppn ; pph ; grand_total ;No.InvoiceVendor;Tgl.InvVendor;No.Bank;Tgl.Bank;OK;Approval;x;Group;;;;;;;;x
Z52;SEGU1003148;22 Apr 25;21 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;TEMU2666500;22 Apr 25;21 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;WHLU0323766;22 Apr 25;21 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;ZONA9017621;22 Apr 25;05 May 25;20; 675.676 ;4;Harian;14; 315.315 ;;; -   ;; 34.685 ; 6.306 ; 343.694 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;BMOU4153139;22 May 25;23 May 25;20; 675.676 ;5;Harian;2; 45.045 ;;; -   ;; 4.955 ; 901 ; 49.099 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;GESU3600488;22 May 25;01 Jun 25;20; 675.676 ;5;Harian;11; 247.748 ;;; -   ;; 27.252 ; 4.955 ; 270.045 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;SCMU2082204;22 May 25;21 Jun 25;20; 675.676 ;5;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;SEGU1003148;22 May 25;31 May 25;20; 675.676 ;5;Harian;10; 225.225 ;;; -   ;; 24.775 ; 4.505 ; 245.495 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;TEMU2666500;22 May 25;26 May 25;20; 675.676 ;5;Harian;5; 112.613 ;;; -   ;; 12.387 ; 2.252 ; 122.748 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;WHLU0323766;22 May 25;21 Jun 25;20; 675.676 ;5;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;SCMU2082204;22 Jun 25;05 Jul 25;20; 675.676 ;6;Harian;14; 315.315 ;;; -   ;; 34.685 ; 6.306 ; 343.694 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;WHLU0323766;22 Jun 25;07 Jul 25;20; 675.676 ;6;Harian;16; 360.361 ;;; -   ;; 39.640 ; 7.207 ; 392.794 ;;;;;OK;;Up;Z52;;;;;;;;
Z51;BMOU2474612;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;BSIU2946381;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CAIU3184330;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CBHU5841917;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EGSU3109943;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2194517;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2254616;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU3944703;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6006826;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6009872;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6045503;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6063235;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;UGMU8580456;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WFHU1240962;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0215910;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0268015;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0273177;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0300903;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0319684;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0321315;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0322899;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0330050;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0343593;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0352189;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0359120;23 Jan 25;22 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28511;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;BMOU2474612;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;BSIU2946381;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CAIU3184330;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CBHU5841917;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EGSU3109943;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2194517;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2254616;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU3944703;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6006826;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6009872;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6045503;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6063235;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;UGMU8580456;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WFHU1240962;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0215910;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0268015;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0273177;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0300903;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0319684;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0321315;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0322899;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0330050;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0343593;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0352189;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0359120;23 Feb 25;22 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28512;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;BMOU2474612;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;BSIU2946381;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CAIU3184330;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CBHU5841917;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EGSU3109943;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2194517;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2254616;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU3944703;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6006826;23 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6009872;23 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6045503;23 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;16; 360.361 ;;; -   ;; 39.640 ; 7.207 ; 392.794 ;;;;;OK;Belum Ditagih;Up;Z51;;;;;;;;
Z51;EMCU6063235;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;UGMU8580456;23 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 15 ;-337.838 ;; 4.955 ; 901 ; 49.099 ;;;;;OK;Belum Ditagih;Up;Z51;;;;;;;;
Z51;WFHU1240962;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0215910;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0268015;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0273177;23 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;16; 360.361 ;;; -   ;; 39.640 ; 7.207 ; 392.794 ;;;;;OK;Belum Ditagih;Up;Z51;;;;;;;;
Z51;WHLU0300903;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0319684;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0321315;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0322899;23 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0330050;23 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;16; 360.361 ;;; -   ;; 39.640 ; 7.207 ; 392.794 ;;;;;OK;Belum Ditagih;Up;Z51;;;;;;;;
Z51;WHLU0343593;23 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0352189;23 Mar 25;22 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28513;22 Jul 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0359120;23 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;16; 360.361 ;;; -   ;; 39.640 ; 7.207 ; 392.794 ;;;;;OK;Belum Ditagih;Up;Z51;;;;;;;;
Z51;BMOU2474612;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;BSIU2946381;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CAIU3184330;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;CBHU5841917;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EGSU3109943;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2194517;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU2254616;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EISU3944703;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;EMCU6063235;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WFHU1240962;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0215910;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0268015;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0300903;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0319684;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0321315;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;WHLU0352189;23 Apr 25;22 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28514;13 Jun 25;;;OK;06 Oct 25;Up;Z51;;;;;;;;
Z51;BMOU2474612;23 May 25;22 Jun 25;20; 675.676 ;5;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;BSIU2946381;23 May 25;22 Jun 25;20; 675.676 ;5;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;CAIU3184330;23 May 25;24 May 25;20; 675.676 ;5;Harian;2; 45.045 ;;; -   ;; 4.955 ; 901 ; 49.099 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;CBHU5841917;23 May 25;24 May 25;20; 675.676 ;5;Harian;2; 45.045 ;;; -   ;; 4.955 ; 901 ; 49.099 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;EGSU3109943;23 May 25;17 Jun 25;20; 675.676 ;5;Harian;26; 585.586 ;;; -   ;; 64.414 ; 11.712 ; 638.288 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;EISU2194517;23 May 25;13 Jun 25;20; 675.676 ;5;Harian;22; 495.496 ;;; -   ;; 54.505 ; 9.910 ; 540.091 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;EISU2254616;23 May 25;01 Jun 25;20; 675.676 ;5;Harian;10; 225.225 ;;; -   ;; 24.775 ; 4.505 ; 245.495 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;EISU3944703;23 May 25;14 Jun 25;20; 675.676 ;5;Harian;23; 518.018 ;;; -   ;; 56.982 ; 10.360 ; 564.640 ;;;;;OK;;Up;Z51;;;;;;;;
Z51;EMCU6063235;23 May 25;14 Jun 25;20; 675.676 ;5;Harian;23; 518.018 ;;; -   ;; 56.982 ; 10.360 ; 564.640 ;;;;;OK;;Up;Z51;;;;;;;;
