"vendor";"nomor_kontainer";"size";"group";"tanggal_awal";"tanggal_akhir";"periode";"masa";"tarif";"dpp";"dpp_nilai_lain";"ppn";"pph";"grand_total";"status";"computed_periode"
"ZONA";"GESU5570090";"40";"Z005";"2024-08-29";"";"7";"29 maret 2025 - 28 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"13"
"ZONA";"GESU5570090";"40";"Z005";"2024-08-29";"";"8";"29 maret 2025 - 28 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"13"
"ZONA";"GESU5570090";"40";"Z005";"2024-08-29";"";"9";"29 april 2025 - 28 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"13"
"ZONA";"GESU5570090";"40";"Z005";"2024-08-29";"";"10";"29 mei 2025 - 28 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"13"
"ZONA";"GESU5570090";"40";"Z005";"2024-08-29";"";"11";"29 juni 2025 - 28 juli 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"13"
"ZONA";"GESU5570090";"40";"Z005";"2024-08-29";"";"12";"29 juli 2025 - 28 agustus 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"13"
"ZONA";"GESU5570090";"40";"Z005";"2024-08-29";"";"13";"29 agustus 2025 - 28 september 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"13"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"1";"30 agustus 2024 - 29 september 2024";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"2";"30 september 2024 - 29 oktober 2024";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"3";"30 oktober 2024 - 29 november 2024";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"4";"30 november 2024 - 29 desember 2024";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"5";"30 desember 2024 - 29 januari 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"6";"30 januari 2025 - 1 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"7";"30 maret 2025 - 29 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"8";"30 maret 2025 - 29 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"9";"30 april 2025 - 29 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CBHU8810653";"40";"Z006";"2024-08-30";"2025-06-25";"10";"30 mei 2025 - 25 juni 2025";"Harian";"1135134.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"10"
"ZONA";"CLHU3925177";"40";"Z008";"2024-12-12";"2025-01-02";"1";"12 desember 2024 - 2 januari 2025";"Harian";"924924.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"1"
"ZONA";"ZWFU1000730";"40";"Z007";"2024-12-11";"2025-01-02";"1";"11 desember 2024 - 2 januari 2025";"Harian";"966966.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"1"
"ZONA";"DNAU2622206";"20";"Z007";"2024-12-11";"2025-04-07";"1";"11 desember 2024 - 10 januari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"DNAU2622206";"20";"Z007";"2024-12-11";"2025-04-07";"2";"11 januari 2025 - 10 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"DNAU2622206";"20";"Z007";"2024-12-11";"2025-04-07";"3";"11 februari 2025 - 10 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"DNAU2622206";"20";"Z007";"2024-12-11";"2025-04-07";"4";"11 maret 2025 - 7 april 2025";"Harian";"630616.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA6987793";"40";"Z008";"2024-12-12";"2025-01-02";"1";"12 desember 2024 - 2 januari 2025";"Harian";"924924.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"1"
"ZONA";"EMSU9871692";"40";"Z009";"2025-01-07";"2025-07-22";"1";"7 januari 2025 - 6 februari 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"EMSU9871692";"40";"Z009";"2025-01-07";"2025-07-22";"2";"7 februari 2025 - 6 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"EMSU9871692";"40";"Z009";"2025-01-07";"2025-07-22";"3";"7 maret 2025 - 6 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"EMSU9871692";"40";"Z009";"2025-01-07";"2025-07-22";"4";"7 april 2025 - 6 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"EMSU9871692";"40";"Z009";"2025-01-07";"2025-07-22";"5";"7 mei 2025 - 6 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"EMSU9871692";"40";"Z009";"2025-01-07";"2025-07-22";"6";"7 juni 2025 - 6 juli 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"EMSU9871692";"40";"Z009";"2025-01-07";"2025-07-22";"7";"7 juli 2025 - 22 juli 2025";"Harian";"672672.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"MSCU3213686";"20";"Z010";"2025-01-21";"2025-04-08";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"MSCU3213686";"20";"Z010";"2025-01-21";"2025-04-08";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"MSCU3213686";"20";"Z010";"2025-01-21";"2025-04-08";"3";"21 maret 2025 - 8 april 2025";"Harian";"427918.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3222626";"20";"Z010";"2025-01-21";"2025-04-08";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3222626";"20";"Z010";"2025-01-21";"2025-04-08";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3222626";"20";"Z010";"2025-01-21";"2025-04-08";"3";"21 maret 2025 - 8 april 2025";"Harian";"427918.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1108921";"20";"Z010";"2025-01-21";"2025-04-08";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1108921";"20";"Z010";"2025-01-21";"2025-04-08";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1108921";"20";"Z010";"2025-01-21";"2025-04-08";"3";"21 maret 2025 - 8 april 2025";"Harian";"427918.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CXDU1212730";"20";"Z010";"2025-01-21";"2025-06-18";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CXDU1212730";"20";"Z010";"2025-01-21";"2025-06-18";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CXDU1212730";"20";"Z010";"2025-01-21";"2025-06-18";"3";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CXDU1212730";"20";"Z010";"2025-01-21";"2025-06-18";"4";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CXDU1212730";"20";"Z010";"2025-01-21";"2025-06-18";"5";"21 mei 2025 - 18 juni 2025";"Harian";"653138.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU1386736";"20";"Z010";"2025-01-21";"2025-06-04";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU1386736";"20";"Z010";"2025-01-21";"2025-06-04";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU1386736";"20";"Z010";"2025-01-21";"2025-06-04";"3";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU1386736";"20";"Z010";"2025-01-21";"2025-06-04";"4";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU1386736";"20";"Z010";"2025-01-21";"2025-06-04";"5";"21 mei 2025 - 4 juni 2025";"Harian";"337830.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"HALU3509311";"20";"Z010";"2025-01-21";"2025-05-26";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"HALU3509311";"20";"Z010";"2025-01-21";"2025-05-26";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"HALU3509311";"20";"Z010";"2025-01-21";"2025-05-26";"3";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"HALU3509311";"20";"Z010";"2025-01-21";"2025-05-26";"4";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"HALU3509311";"20";"Z010";"2025-01-21";"2025-05-26";"5";"21 mei 2025 - 26 mei 2025";"Harian";"135132.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"DFSU2296934";"20";"Z010";"2025-01-21";"2025-04-07";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"DFSU2296934";"20";"Z010";"2025-01-21";"2025-04-07";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"DFSU2296934";"20";"Z010";"2025-01-21";"2025-04-07";"3";"21 maret 2025 - 7 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CBHU4034438";"20";"Z010";"2025-01-21";"2025-06-01";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CBHU4034438";"20";"Z010";"2025-01-21";"2025-06-01";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CBHU4034438";"20";"Z010";"2025-01-21";"2025-06-01";"3";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CBHU4034438";"20";"Z010";"2025-01-21";"2025-06-01";"4";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CBHU4034438";"20";"Z010";"2025-01-21";"2025-06-01";"5";"21 mei 2025 - 1 juni 2025";"Harian";"270264.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TEMU2353770";"20";"Z010";"2025-01-21";"2025-04-07";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2353770";"20";"Z010";"2025-01-21";"2025-04-07";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2353770";"20";"Z010";"2025-01-21";"2025-04-07";"3";"21 maret 2025 - 7 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU1246275";"20";"Z010";"2025-01-21";"2025-06-13";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1246275";"20";"Z010";"2025-01-21";"2025-06-13";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1246275";"20";"Z010";"2025-01-21";"2025-06-13";"3";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1246275";"20";"Z010";"2025-01-21";"2025-06-13";"4";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1246275";"20";"Z010";"2025-01-21";"2025-06-13";"5";"21 mei 2025 - 13 juni 2025";"Harian";"540528.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"CLHU3586854";"20";"Z010";"2025-01-21";"2025-04-07";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3586854";"20";"Z010";"2025-01-21";"2025-04-07";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3586854";"20";"Z010";"2025-01-21";"2025-04-07";"3";"21 maret 2025 - 7 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GESU1449670";"20";"Z010";"2025-01-21";"2025-04-07";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GESU1449670";"20";"Z010";"2025-01-21";"2025-04-07";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GESU1449670";"20";"Z010";"2025-01-21";"2025-04-07";"3";"21 maret 2025 - 7 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ILSU2019602";"20";"Z010";"2025-01-21";"2025-04-07";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ILSU2019602";"20";"Z010";"2025-01-21";"2025-04-07";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ILSU2019602";"20";"Z010";"2025-01-21";"2025-04-07";"3";"21 maret 2025 - 7 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GATU1019864";"20";"Z010";"2025-01-21";"2025-06-17";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GATU1019864";"20";"Z010";"2025-01-21";"2025-06-17";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GATU1019864";"20";"Z010";"2025-01-21";"2025-06-17";"3";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GATU1019864";"20";"Z010";"2025-01-21";"2025-06-17";"4";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GATU1019864";"20";"Z010";"2025-01-21";"2025-06-17";"5";"21 mei 2025 - 17 juni 2025";"Harian";"630616.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"APZU3960241";"20";"Z010";"2025-01-21";"2025-05-25";"1";"21 januari 2025 - 20 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"APZU3960241";"20";"Z010";"2025-01-21";"2025-05-25";"2";"21 februari 2025 - 20 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"APZU3960241";"20";"Z010";"2025-01-21";"2025-05-25";"3";"21 maret 2025 - 20 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"APZU3960241";"20";"Z010";"2025-01-21";"2025-05-25";"4";"21 april 2025 - 20 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"APZU3960241";"20";"Z010";"2025-01-21";"2025-05-25";"5";"21 mei 2025 - 25 mei 2025";"Harian";"112610.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA9017621";"20";"Z011";"2025-01-22";"2025-05-05";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA9017621";"20";"Z011";"2025-01-22";"2025-05-05";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA9017621";"20";"Z011";"2025-01-22";"2025-05-05";"3";"22 maret 2025 - 21 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA9017621";"20";"Z011";"2025-01-22";"2025-05-05";"4";"22 april 2025 - 5 mei 2025";"Harian";"315308.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"SCMU2082204";"20";"Z011";"2025-01-22";"2025-07-05";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"6"
"ZONA";"SCMU2082204";"20";"Z011";"2025-01-22";"2025-07-05";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"6"
"ZONA";"SCMU2082204";"20";"Z011";"2025-01-22";"2025-07-05";"3";"22 maret 2025 - 21 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"6"
"ZONA";"SCMU2082204";"20";"Z011";"2025-01-22";"2025-07-05";"4";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"6"
"ZONA";"SCMU2082204";"20";"Z011";"2025-01-22";"2025-07-05";"5";"22 mei 2025 - 21 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"6"
"ZONA";"SCMU2082204";"20";"Z011";"2025-01-22";"2025-07-05";"6";"22 juni 2025 - 5 juli 2025";"Harian";"315308.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"6"
"ZONA";"ZONA2875892";"20";"Z011";"2025-01-22";"2025-04-08";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2875892";"20";"Z011";"2025-01-22";"2025-04-08";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2875892";"20";"Z011";"2025-01-22";"2025-04-08";"3";"22 maret 2025 - 8 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3602235";"20";"Z011";"2025-01-22";"2025-04-08";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3602235";"20";"Z011";"2025-01-22";"2025-04-08";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CLHU3602235";"20";"Z011";"2025-01-22";"2025-04-08";"3";"22 maret 2025 - 8 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2666500";"20";"Z011";"2025-01-22";"2025-05-26";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TEMU2666500";"20";"Z011";"2025-01-22";"2025-05-26";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TEMU2666500";"20";"Z011";"2025-01-22";"2025-05-26";"3";"22 maret 2025 - 21 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TEMU2666500";"20";"Z011";"2025-01-22";"2025-05-26";"4";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TEMU2666500";"20";"Z011";"2025-01-22";"2025-05-26";"5";"22 mei 2025 - 26 mei 2025";"Harian";"112610.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA5229290";"20";"Z011";"2025-01-22";"2025-04-08";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA5229290";"20";"Z011";"2025-01-22";"2025-04-08";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA5229290";"20";"Z011";"2025-01-22";"2025-04-08";"3";"22 maret 2025 - 8 april 2025";"Harian";"405396.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2862339";"20";"Z011";"2025-01-22";"2025-04-07";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2862339";"20";"Z011";"2025-01-22";"2025-04-07";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2862339";"20";"Z011";"2025-01-22";"2025-04-07";"3";"22 maret 2025 - 7 april 2025";"Harian";"382874.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"BMOU4175420";"20";"Z011";"2025-01-22";"2025-04-07";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"BMOU4175420";"20";"Z011";"2025-01-22";"2025-04-07";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"BMOU4175420";"20";"Z011";"2025-01-22";"2025-04-07";"3";"22 maret 2025 - 7 april 2025";"Harian";"382874.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2004243";"20";"Z011";"2025-01-22";"2025-04-07";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2004243";"20";"Z011";"2025-01-22";"2025-04-07";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA2004243";"20";"Z011";"2025-01-22";"2025-04-07";"3";"22 maret 2025 - 7 april 2025";"Harian";"382874.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GESU3600488";"20";"Z011";"2025-01-22";"2025-06-01";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU3600488";"20";"Z011";"2025-01-22";"2025-06-01";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU3600488";"20";"Z011";"2025-01-22";"2025-06-01";"3";"22 maret 2025 - 21 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU3600488";"20";"Z011";"2025-01-22";"2025-06-01";"4";"22 april 2025 - 21 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GESU3600488";"20";"Z011";"2025-01-22";"2025-06-01";"5";"22 mei 2025 - 1 juni 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"SEGU1003148";"20";"Z011";"2025-01-22";"2025-05-31";"1";"22 januari 2025 - 21 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"SEGU1003148";"20";"Z011";"2025-01-22";"2025-05-31";"2";"22 februari 2025 - 21 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"SEGU1003148";"20";"Z011";"2025-01-22";"2025-05-31";"3";"22 maret 2025 - 21 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
